-0.525628915	-0.689502896
-1.112555286	-0.98550532
1.368665659	2.84725382
-0.538048817	-1.190547551
1.134510235	0.164275766
-0.727164386	-1.058126626
-0.044639587	0.002703191
-0.066557596	0.084676362
0.827219384	1.970534976
-1.680631684	-2.227998461
0.941449181	0.749448757
-0.27364569	-0.153681606
1.700102045	2.401552214
1.032481736	0.846983746
-1.341816932	-1.442056629
-0.535345626	-1.145907964
-1.348647271	-2.812623426
-0.11696841	-0.82177758
-0.437408853	-1.156318942
-0.327490902	-0.00705046
1.514530176	2.000599497
0.916535498	1.225872212
0.76625135	1.185689195
0.800224416	0.78488272
-0.41249517	-1.632742397
-0.335124811	-1.53886041
1.842422863	2.088271533
-0.103817301	-1.418457602
0.353389818	1.470549434
-0.403363425	-0.298157588
0.230137578	1.876762291
1.451186857	2.73024847
-0.007196701	0.547035837
-0.271234982	0.330047852
0.928151831	1.565673714
-0.161644937	-0.079818007
0.242083333	1.03821754
0.916426197	0.706160765
0.189408052	-0.571510796
0.8780335	0.220129901
0.671712035	0.882271467
-1.143240195	-1.418238998
0.188567543	0.006502434
0.560477912	1.708907402
-0.149480579	0.121060136
0.098229256	-0.449500849
-0.738780718	-1.397928128
1.003513267	1.256447819
-0.449354608	-0.317774191
0.7020321	0.495127187
0.083434069	0.56394925
-0.354705991	0.505354984
1.561471169	1.961914317
-0.15035651	-1.299150846
-1.021632033	-1.407681778
-1.48936095	-2.17685644
-0.661154816	-1.003879629
-0.840370493	-1.373854954
0.545573423	2.202646054
0.433317127	1.828615943
1.152080975	0.454433084
-1.07507546	-1.180429055
1.229268153	1.507116388
1.209212826	2.211742377
0.343526866	1.233689301
-0.55335509	-0.777430476
0.905722735	1.047313863
-1.081176109	-0.911239936
-0.188530604	-0.745758816
0.065754027	-0.245919515
0.115507513	0.279746339
0.531218478	-0.180019247
-0.460058069	0.023378906
-0.558104144	-0.485921562
1.174656312	0.753248
0.824699374	0.967094071
0.427510478	-1.078765401
-0.421043467	-1.108026353
0.955220678	1.272813205
-1.179514667	-0.981450534
0.692241509	1.517234884
1.347186374	2.270592186
-0.006502434	0.188567543
-0.067872252	-0.676899813
-0.224951317	-0.089425416
1.319241595	1.143241712
-0.568770665	-0.884024847
-0.045406217	-0.897796344
0.911275358	0.917048102
-1.088298931	-1.842716863
0.773959138	1.238986381
0.863238313	1.23358
0.567272829	1.081249989
0.250411508	2.211559196
-0.002410708	-0.483729458
-0.285482143	1.204574591
0.088329364	0.052895401
-0.213883011	0.389299445
-0.145644396	-0.851403377
-0.269992689	-0.167343802
1.102801636	1.268356635
-1.265614987	-2.329295753
0.150941476	0.420971104
-0.88428039	0.268604154
-0.927750046	-1.485052138
0.047013356	1.220282649
0.734214846	0.730635723
-0.270650017	-0.54813189
-0.499108094	-0.843440046
0.385865047	1.2669681
0.806873091	0.376770241
-0.09242109	0.6194016
0.415637085	1.018747178
-0.214503399	-0.730745025
0.902032794	1.80023244
0.882160648	1.546057111
-1.596101563	-1.941895929
0.057899998	-0.079671766
-0.654907925	-1.492613684
-0.619146057	0.207745422
0.966033441	1.451371555
1.529690208	1.807027357
0.815091965	1.03040045
0.680771418	0.957888446
1.259514338	2.598484872
-1.252793301	-1.747629522
0.45140047	-0.018374309
-0.088512545	0.905905916
0.140749101	1.362457225
1.85539079	2.450392829
0.003982424	-1.192008448
-1.581050833	-2.655179516
-1.120079893	-1.997603823
0.048401891	0.503346061
0.375965155	1.76936435
-0.980134361	-0.796389751
-1.336775396	-2.172655412
0.841612786	0.876463301
-0.198065651	0.576515393
-0.575565582	-0.256367433
-1.419442835	-1.836105127
-0.172311459	-0.477921292
-0.622980722	-1.557271659
0.289572352	0.860609001
-0.678506952	-0.254614053
-1.009430735	-1.946060017
0.185316326	0.100786205
0.750287749	1.218018183
-0.142211515	0.832992128
1.479314817	2.898797625
0.133991124	1.250858257
0.138484635	0.659182832
-0.951567677	-1.286475401
1.160262909	1.847319675
0.364202581	1.649107783
0.359564346	-0.27715245
-0.769247024	-0.791238912
-0.023634449	-0.760224581
0.998801153	0.80870035
0.551492408	0.154777659
-1.488849864	-1.576523417
-1.629598965	-2.938980642
0.152987339	0.084822604
-1.341159604	-1.061268541
-0.015963601	0.032328987
-0.59204027	-0.824371469
0.623456386	0.159380471
0.963915216	0.528552226
1.256227699	0.694544433
0.137425522	0.197773168
-1.366510494	-2.663690873
1.223971073	1.93754866
-0.159928497	0.762379745
-1.002270973	-1.753839473
-0.458815775	-0.474012747
0.379801338	0.796900837
-0.557008092	-0.76376828
0.176914271	0.405957314
1.59230232	2.17510306
-0.258339417	-0.566798682
-1.254181836	-1.030692933
1.036792065	1.214109638
-1.183240031	-2.226756168
-0.102685827	0.301919892
0.114229797	-1.221086219
-1.132062587	-0.41980269
0.582688404	1.18784436
0.519089542	1.617326822
1.174400768	0.453081488
0.371034437	0.282193987
-0.863493856	-1.533746511
-0.764973634	0.315143363
0.523729293	0.806106461
-0.691876664	-0.697356925
0.109297562	0.029224012
-0.66586693	-1.451627098
-1.084901473	-2.15654557
1.63727133	0.994053616
0.371545524	0.88252701
-0.062721414	-0.88778715
0.129206648	-0.455857041
-0.220420867	-1.420357223
-0.800772442	-0.645959361
-0.659584617	0.057863058
0.333554612	0.477117722
0.970197529	2.038042383
1.209907093	1.853274083
-0.401025079	-1.07339596
-0.672260062	-0.743348108
1.262802495	1.764944719
-0.002849432	0.174905348
0.44336326	1.106674758
-0.72657942	-1.936306367
-0.196347693	-1.318767449
-0.710323336	-2.407725225
-0.964718785	-0.689795379
-1.381999949	-1.291772481
-0.295417458	-0.29125337
-1.280080752	-2.494191907
0.124603836	-0.383893063
0.112256296	0.374030111
0.274997286	0.1760014
-0.867000616	-1.739629251
0.211435363	-0.133772521
0.362449201	1.546166413
-0.714670605	-2.035594735
0.668862603	1.057176815
0.607346543	0.411254394
-0.770159895	-1.472193512
1.739664674	1.131223595
-0.959677249	-1.420394163
0.675511278	0.649064336
0.672954329	0.384879814
0.691036155	1.275370155
-0.802014736	-0.148567708
0.883549183	0.829120523
-0.265499178	-0.759019227
0.295454398	-0.448003012
-0.324202746	-0.840590614
-0.91138466	-1.436759549
0.072913789	-0.05369897
0.505610527	0.654872503
-0.790652429	-2.846413311
0.486030864	-0.038392697
0.857539448	1.583390696
-0.056329799	1.141414453
0.938562809	1.663610487
1.731298041	3.434618915
1.294437214	2.139376614
0.309883223	0.456149524
-0.481939138	-0.633904304
0.189224871	0.387290522
0.05545235	0.175855159
0.434048334	0.730891267
0.419984354	0.646616689
0.701300892	1.592851863
-0.828498617	-0.73388694
0.416075809	0.360112373
-0.955476221	-1.572979717
-0.653848813	-1.03120402
-0.800224416	-0.78488272
-0.757082665	-0.590360769
0.180457971	-0.127416328
-1.762203071	-2.169294894
0.636570555	0.301956831
1.317706819	2.079723236
0.575089918	1.654258621
-0.274047475	-0.234303183
0.125699888	-0.661739781
0.751748646	1.760049424
0.133918762	-0.008109572
-0.514340488	-1.908835735
1.122344359	2.700878216
-0.106338828	0.315582087
-1.610822871	-2.406958595
-0.355217077	-0.094978039
0.320440442	0.334541362
0.413920645	0.176549426
-0.082484258	-0.622251032
-1.231569559	-1.471134399
-1.008919649	-1.345726994
0.486140166	0.48131875
0.781374443	1.731373438
-0.832699645	-0.581301386
0.147032931	0.134466788
0.71255238	1.112775407
0.657209331	1.456631695
-0.201242988	-0.8077136
-0.549957632	-1.091259182
-1.024955612	-2.572365836
0.747621498	0.434122213
-0.017352136	0.749265576
0.180348669	-0.647127775
-1.261706442	-2.042791437
1.700905615	2.562795366
-0.042776906	0.625356008
-0.509665313	-0.721831884
0.325956126	0.943531984
0.276713726	1.018199152
-0.618670393	-1.190145766
0.57271615	0.431272781
0.824480771	-0.072328823
-0.394340981	0.516715773
-0.352221404	-0.489428322
1.331222773	2.302921173
0.589190838	0.999276817
-0.390906584	-0.536369316
-0.190320923	-0.109443804
0.371399282	1.102071945
-0.480002577	-1.489764252
-0.247928438	-0.468861909
-0.046356028	-0.839494561
0.65804984	0.878618465
-1.443151164	-1.117816943
-1.593105889	-2.336346213
0.554999168	0.360660399
-0.904078657	-1.464083939
-0.283106858	-0.309920162
0.012055057	-0.318833304
-0.648953517	-1.542257868
-0.156786582	0.148384527
0.444459312	0.82882804
1.058417591	1.571226337
0.079562464	-0.461811449
-0.319453692	-1.132099527
0.026593183	1.105030679
1.414182695	1.527281017
-1.576740503	-2.288053624
-0.194266408	0.343308262
-0.258230115	-0.047087235
0.110649158	0.051543806
0.056037316	-0.702324583
0.772570603	1.95592297
-0.369829083	-0.040329258
0.932097315	1.112921648
-1.126984111	-1.889657856
-0.816297319	-1.272265179
0.893156592	0.765814143
-0.109005079	-0.468313883
-0.574286349	-1.493015469
-0.200074574	0.173407511
0.187799396	1.843483492
-0.918070275	-0.289390688
0.419838113	0.866161624
-0.161426334	0.959604887
1.476393022	1.814735144
-0.602049464	-0.841686666
0.896042964	-0.148347587
-0.24281454	0.059507137
-0.514231186	-1.389124288
0.586158224	2.132983482
-0.367783221	-0.376477759
1.222619478	1.915228867
-0.235691718	0.990984064
-0.042703026	-0.853156757
-0.356129948	-0.775932639
-0.274010535	-0.973559565
-0.174174141	-1.100574109
-0.070466141	-0.201827954
-0.66860706	-0.757010303
-0.69143794	-1.355991731
0.492496358	0.512296142
0.242083333	1.03821754
-0.634817175	-0.199015461
-0.769210084	-1.530495294
0.154009512	1.28548865
-1.235515044	-1.018382333
0.430834057	0.085918656
0.560661093	0.750106085
0.438432543	-0.380495605
0.057059489	0.498341464
-0.820352105	-1.33922456
-0.907731659	-1.450421744
0.410961911	-0.168256673
0.114922547	1.157926081
0.016511627	-0.171252346
-0.526834269	-0.931367625
-0.264951152	-0.897942586
1.758842552	1.743867219
0.825612245	1.64804867
1.406621149	1.254438896
0.001899621	-0.116603565
1.019112023	0.404240873
1.048006613	1.473289564
-1.672083387	-2.752714505
-0.08964402	-0.814471577
0.029407193	-1.06809888
-0.266230386	0.33870545
0.281973866	1.327023262
0.38615753	0.827878229
0.670652923	0.420861803
-0.348057316	0.097242506
-0.628131561	-1.346384322
-0.133041313	-1.309160039
-1.654220164	-2.901647058
0.310285007	0.5367711
0.661849083	0.645411335
-0.66411355	-1.348685728
-0.609831131	0.583528913
-1.126545387	-2.548292662
-0.708534533	-0.306559644
-0.756095915	-1.387918934
0.392002636	0.258522598
1.256190759	1.433800815
-0.701848919	-1.453928504
0.077407299	-0.645374395
0.675511278	0.649064336
0.611912416	1.078546798
-0.102502646	-0.656881426
0.961321327	1.003624086
-0.809794885	-1.460832723
0.56040555	0.449939573
-0.025534071	-0.643621015
-0.000292483	0.439089871
-0.549592787	-0.271381224
0.350614265	0.166942017
0.822909055	1.603409083
0.06250281	-0.151635744
-0.460459854	-0.05724267
0.090265925	-0.802964546
0.807384178	0.977103265
-0.534943841	-1.065286387
0.053954514	0.3730803
-1.472045753	-2.186865634
0.402778459	1.17633733
-0.220896531	-0.022466035
0.550250115	0.652169312
-0.006904218	0.107945967
0.678177529	1.432960306
0.371947308	0.963148587
-1.579736177	-1.893603341
0.095526065	-0.494140436
0.945065243	1.475042944
0.733301975	0.049681124
-0.340130925	1.189962585
-1.439972309	-2.471068544
-0.426742331	-0.758215657
-1.192006931	-2.741463018
-0.572569908	-0.650817716
0.138923359	0.000548026
-0.711310086	-1.61016706
-0.267800585	-0.723037238
0.311234818	0.478469318
-0.40120826	-0.114594642
-1.338126991	-2.194975206
-0.074630229	-0.788498782
-0.570085321	-1.645601023
-1.707772893	-3.194105782
-0.109260623	-0.768480394
0.356677975	0.63700928
-1.069376596	-1.530239751
0.515912204	0.233097829
0.365116969	-0.407418211
-0.416477594	-0.440733949
-0.877594775	-0.878764707
-0.283801126	0.048548132
0.429956608	1.403188268
0.985942527	0.966290502
-0.954672652	-1.411736564
-0.99949542	-0.450232056
0.28599323	-0.604241568
0.052967763	1.170638465
0.685959196	0.007744727
-0.119562299	-0.34670572
1.001065619	1.511974744
-0.525628915	-0.689502896
0.016620929	0.3484591
0.698014253	-0.311088576
0.009059383	0.075616979
-0.165845965	0.072767547
0.255015838	-0.597885376
-0.099908757	-1.131953285
1.440629637	2.851856632
0.463089165	1.580395022
-0.524094138	-1.62598442
0.971549125	2.060362177
-0.172603942	-0.038831421
0.683876394	1.08314961
